count,pt1_lat,pt1_lon,pt2_lat,pt2_lon
9221,20.8,-157.0,21.3,-157.9
4296,34.2,-118.5,36.1,-115.2
3157,48.4,-89.3,50.1,-91.9
2785,33.7,-117.9,36.1,-115.2
2434,26.7,-80.1,41.1,-73.7
2387,26.7,-80.1,40.9,-74.1
2271,40.9,-74.1,42.5,-71.3
2203,51.1,-114.0,53.3,-113.6
2187,40.9,-74.1,41.1,-73.7
2179,46.2,6.1,49.0,2.4
2146,34.2,-118.5,37.4,-121.9
2118,25.9,-80.3,40.9,-74.1
2026,53.3,-113.6,55.2,-118.9
1988,25.9,-80.3,28.0,-82.5
1960,34.2,-118.4,37.4,-121.9
1924,42.4,-71.0,44.9,-74.8
1921,33.9,-118.4,36.1,-115.2
1892,37.0,-113.5,40.8,-112.0
1858,41.1,-73.7,41.4,-70.6
1827,40.9,-74.1,42.4,-71.0
1794,25.9,-80.3,26.7,-80.1
1746,45.5,-73.4,46.8,-71.4
1724,26.7,-80.1,40.8,-74.1
1720,25.9,-100.2,25.9,-97.4
1716,33.6,-111.9,33.7,-117.9
1709,40.8,-74.1,41.1,-73.7
1694,40.8,-74.1,42.5,-71.3
1694,41.8,12.6,45.4,9.3
1670,29.6,-95.3,30.2,-97.7
1645,33.6,-111.9,36.1,-115.2
1616,-23.6,-46.7,-15.9,-47.9
1605,33.7,-117.9,34.2,-118.5
1575,25.9,-80.3,40.8,-74.1
1552,-27.4,153.1,-23.4,150.5
1526,50.0,-110.7,51.1,-114.0
1512,34.2,-118.5,40.9,-74.1
1488,40.1,-83.1,42.1,-87.9
1485,41.1,-73.7,42.5,-71.3
1482,41.1,-73.7,41.2,-70.1
1466,34.2,-118.5,37.6,-122.4
1465,33.6,-111.9,34.2,-118.5
1424,39.2,-106.9,39.6,-104.9
1368,46.6,-120.5,47.5,-122.3
1360,33.6,-86.8,33.9,-84.3
1342,25.8,-80.3,26.7,-80.1
1342,38.9,-77.4,40.9,-74.1
1339,40.8,-74.1,42.4,-71.0
1338,43.7,7.2,46.2,6.1
1334,34.2,-118.5,37.7,-122.2
1331,35.8,-84.0,36.1,-86.7
1331,40.9,-74.1,43.7,-79.6
1328,29.5,-98.5,29.6,-95.3
1319,-37.7,144.9,-34.2,142.1
1315,34.2,-118.4,36.1,-115.2
1313,39.1,-108.5,39.6,-104.9
1310,43.7,7.2,49.0,2.4
1299,-23.6,-46.7,-22.9,-43.2
1288,40.8,-115.8,40.8,-112.0
1262,-32.1,115.9,-30.8,121.5
1240,43.7,-79.6,45.5,-73.7
1219,49.2,-123.2,53.9,-122.7
1210,33.6,-111.9,39.6,-104.9
1192,18.0,-62.9,18.4,-66.0
1191,17.9,-63.0,18.4,-66.0
1188,26.2,-81.8,26.7,-80.1
1188,60.6,-151.2,61.2,-150.0
1172,25.9,-100.2,29.5,-98.5
1163,29.6,-95.3,32.8,-96.9
1161,41.1,-73.7,42.4,-71.0
1156,34.2,-118.5,36.0,-115.1
1139,26.4,-80.1,26.7,-80.1
1139,36.1,-115.2,37.4,-121.9
1137,40.8,-112.0,43.6,-116.2
1124,26.2,-98.2,27.8,-97.5
1119,33.4,-112.0,34.3,-110.0
1117,-27.4,153.1,-25.3,152.9
1116,41.1,-73.7,41.3,-70.1
1098,34.2,-118.5,40.8,-112.0
1091,-33.9,151.0,-32.2,148.6
1089,35.0,-106.6,35.5,-108.8
1087,38.7,-77.5,40.4,-76.0
1085,26.7,-80.1,28.0,-82.5
1079,35.0,-106.6,36.7,-108.2
1079,26.2,-98.2,29.5,-98.5
1074,26.7,-80.1,27.2,-80.2
1071,-27.4,153.1,-24.9,152.3
1070,36.1,-115.2,40.8,-112.0
1063,33.6,-111.9,40.8,-112.0
1062,43.7,7.2,51.3,-0.8
1058,47.5,-122.3,49.2,-123.2
1048,26.7,-80.1,33.9,-84.3
1042,29.5,-98.5,30.2,-97.7
1038,46.2,6.1,49.0,2.5
1029,32.7,-117.2,33.6,-111.9
1028,32.3,-106.9,35.0,-106.6
1013,39.6,-104.9,40.8,-112.0
1008,26.7,-80.1,42.5,-71.3
1004,18.0,-62.8,18.4,-66.0
1002,41.1,-73.7,41.3,-70.0
997,32.7,-117.2,36.1,-115.2
990,26.2,-80.2,26.7,-80.1
985,-37.7,144.9,-36.1,147.0
983,33.1,-117.3,33.6,-111.9
973,33.9,-118.4,34.2,-118.5
969,33.9,-118.3,37.3,-120.5
965,34.2,-118.5,40.8,-74.1
965,30.2,-97.7,32.8,-96.9
963,33.1,-117.3,36.1,-115.2
962,49.2,-123.2,51.1,-114.0
961,38.9,-77.4,40.8,-74.1
958,42.4,-71.0,42.5,-71.3
958,40.8,-74.1,43.7,-79.6
954,30.2,-97.7,32.9,-96.9
954,46.2,6.1,51.3,-0.8
951,33.7,-117.9,37.4,-121.9
949,38.9,-77.4,41.1,-73.7
948,34.2,-118.5,34.4,-119.8
946,61.2,-150.0,64.8,-147.9
943,-41.3,173.2,-41.3,174.8
933,-41.3,174.8,-38.7,176.1
924,32.7,-117.2,34.2,-118.5
923,33.7,-117.9,40.8,-112.0
919,34.2,-118.5,36.6,-121.8
918,42.5,-71.3,43.1,-70.8
918,30.2,-97.7,32.8,-97.4
914,25.8,-80.3,40.9,-74.1
914,33.7,-117.9,36.0,-115.1
902,49.0,2.4,51.9,-0.4
898,34.2,-118.5,38.2,-122.3
896,49.0,2.4,51.3,-0.8
882,33.1,-117.3,34.2,-118.5
880,25.8,-80.3,26.2,-80.2
879,-41.3,174.8,-39.5,176.9
874,30.2,-97.7,32.8,-96.8
873,47.5,-122.3,61.2,-150.0
872,25.9,-80.3,41.1,-73.7
869,26.5,-77.1,26.7,-80.1
854,29.6,-95.3,32.8,-96.8
854,34.2,-118.5,39.2,-106.9
848,45.6,-122.6,47.5,-122.3
846,-14.5,132.4,-12.4,130.9
843,25.9,-80.3,26.2,-80.2
840,40.9,-74.1,41.8,-87.8
840,25.9,-100.2,26.2,-98.2
836,32.1,-81.2,33.9,-84.3
834,38.7,-77.5,40.4,-79.9
830,33.7,-117.9,36.6,-121.8
824,45.8,-108.5,47.7,-104.2
823,26.1,-80.2,26.7,-80.1
816,45.5,-73.7,46.8,-71.4
816,37.4,-121.9,47.5,-122.3
809,43.7,7.2,51.9,-0.4
805,29.6,-95.3,32.8,-97.4
801,39.9,-75.2,40.9,-74.1
795,44.9,-93.1,46.9,-96.8
794,51.3,-0.8,51.9,-0.4
791,33.6,-111.9,36.0,-115.1
788,30.2,-97.7,33.0,-96.8
788,36.1,-115.2,37.6,-122.4
786,60.8,-161.8,61.2,-150.0
779,51.4,-2.7,54.1,-3.3
777,33.8,-84.5,35.2,-80.9
776,40.7,-73.4,40.9,-74.1
776,40.9,-74.1,42.7,-83.4
776,33.9,-84.3,36.1,-86.7
775,33.6,-86.7,33.9,-84.3
775,26.7,-80.1,27.4,-82.6
774,40.8,-112.0,43.5,-112.1
773,40.9,-74.1,41.4,-70.6
773,45.4,9.3,46.2,6.1
771,53.3,-113.6,62.5,-114.4
770,45.4,9.3,49.0,2.4
768,33.9,-84.3,40.9,-74.1
767,36.9,-76.2,37.5,-77.3
767,39.2,-76.7,40.9,-74.1
767,38.7,-90.6,39.1,-94.6
764,37.4,-121.9,37.6,-122.4
762,33.6,-116.2,34.2,-118.5
762,49.0,2.4,51.3,0.0
761,29.6,-95.3,32.9,-96.9
760,51.3,-0.8,54.1,-3.3
756,-41.3,174.8,-40.0,175.0
755,40.9,-74.1,42.1,-87.9
755,43.6,-116.2,47.7,-117.3
754,40.7,-73.4,41.1,-73.7
753,33.9,-81.1,35.4,-80.7
753,50.4,-104.7,52.2,-106.7
742,44.8,-93.5,46.9,-96.8
742,25.9,-80.3,33.9,-84.3
739,36.1,-115.2,39.5,-119.8
738,33.1,-117.3,33.7,-117.9
738,40.9,-74.1,45.5,-73.7
737,41.1,-73.7,41.5,-73.1
729,43.5,-114.3,47.5,-122.3
729,40.8,-74.4,41.1,-73.7
728,35.2,-80.9,40.9,-74.1
722,43.7,7.2,45.4,9.3
713,29.5,-98.5,32.8,-96.9
711,33.6,-111.9,35.1,-111.7
710,25.9,-80.3,28.4,-81.3
701,36.1,-115.2,37.3,-120.5
701,25.8,-80.3,40.8,-74.1
701,-23.6,-46.7,-19.9,-43.9
701,29.6,-95.7,30.2,-97.7
699,38.7,-121.4,40.5,-122.3
697,34.2,-118.5,47.5,-122.3
697,33.9,-84.3,35.2,-80.9
696,43.7,7.2,49.0,2.5
694,50.9,7.1,52.4,13.5
692,26.7,-80.1,40.7,-73.4
688,26.7,-80.1,28.4,-81.3
688,25.9,-80.3,26.4,-80.1
686,46.2,6.1,51.9,-0.4
685,35.0,-85.2,35.8,-84.0
682,26.1,-80.2,28.0,-82.5
682,33.7,-117.9,36.8,-119.7
680,34.4,-119.8,37.4,-121.9
679,43.6,-96.7,44.8,-93.5
679,33.4,-112.0,33.7,-117.9
674,25.9,-100.2,29.6,-95.3
673,32.8,-115.6,33.9,-118.4
672,60.6,-151.3,61.2,-150.0
671,32.7,-117.2,37.4,-121.9
670,26.7,-80.1,42.7,-83.4
668,40.5,-3.6,41.3,2.1
667,45.6,-122.6,45.7,-119.0
664,6.6,3.3,9.0,7.3
662,31.3,-85.5,31.3,-85.4
661,35.2,-80.9,35.9,-78.8
658,41.4,-70.6,42.5,-71.3
657,26.7,-80.1,39.9,-75.2
657,41.2,-70.1,42.5,-71.3
655,36.7,-4.5,40.5,-3.6
653,-33.9,151.0,-32.8,151.8
651,38.9,-77.5,40.9,-74.1
646,48.2,17.2,50.1,14.3
646,33.6,-111.9,33.9,-118.4
644,40.7,-73.4,40.8,-74.1
642,-33.9,151.0,-33.4,149.1
640,25.9,-80.3,26.2,-81.8
639,39.5,-107.7,39.6,-104.9
635,33.4,-112.0,35.5,-108.8
635,41.8,-87.8,42.1,-87.9
630,26.7,-80.1,36.1,-86.7
628,33.6,-111.9,36.1,-115.1
628,45.5,-73.7,45.5,-73.4
627,32.6,-117.0,33.7,-117.9
625,-41.3,174.8,-40.3,175.6
624,-32.1,115.9,-17.9,122.2
622,43.3,-100.9,44.0,-103.1
622,49.2,-123.2,49.9,-119.4
620,33.4,-112.0,35.0,-106.6
617,-38.3,142.4,-37.7,144.9
616,29.5,-98.5,33.0,-96.8
616,33.4,-112.0,33.6,-111.9
615,37.4,-121.9,39.5,-119.8
615,26.1,-81.8,26.7,-80.1
614,32.1,-110.9,33.6,-111.9
613,26.7,-80.1,27.9,-82.7
611,26.7,-80.1,28.5,-81.3
607,25.9,-80.3,34.2,-118.5
604,31.2,-81.4,33.9,-84.3
603,-34.9,138.5,-34.6,135.9
602,43.7,7.2,51.3,0.0
601,33.8,-116.5,34.2,-118.5
601,40.8,-74.4,40.9,-74.1
599,-25.5,-49.2,-23.6,-46.7
599,36.1,-115.2,37.7,-122.2
599,35.9,-78.8,40.9,-74.1
598,36.1,-86.7,40.9,-74.1
595,33.7,-117.9,33.9,-118.4
595,29.5,-98.5,32.8,-97.4
595,29.5,-98.5,29.6,-95.7
594,26.7,-80.1,40.8,-74.4
594,31.1,-81.4,33.9,-84.3
593,40.8,-74.1,41.8,-87.8
592,33.7,-117.9,39.6,-104.9
592,38.8,-94.9,39.6,-104.9
591,33.7,-117.9,34.4,-119.8
591,39.2,-76.7,40.8,-74.1
590,41.1,-73.7,41.5,-74.1
590,45.5,-122.9,47.5,-122.3
590,38.9,-77.5,40.8,-74.1
590,40.8,-74.1,42.1,-87.9
590,47.5,-122.3,47.6,-117.5
588,29.6,-95.3,33.0,-96.8
588,25.8,-80.3,25.9,-80.3
588,36.6,-121.8,37.4,-121.9
587,29.5,-98.5,32.8,-96.8
583,39.5,-119.8,40.8,-112.0
582,36.1,-115.2,39.6,-104.9
582,34.7,-92.2,36.2,-94.1
579,-37.9,147.6,-37.7,144.9
578,21.8,-72.3,25.9,-80.3
577,40.9,-74.1,41.2,-70.1
576,39.6,-104.9,39.9,-105.1
574,68.5,16.7,69.7,18.9
572,26.4,-80.1,40.9,-74.1
571,63.8,20.3,65.5,22.1
570,58.9,5.6,60.2,11.1
568,33.1,-117.3,37.4,-121.9
568,34.2,-118.5,39.6,-104.9
568,40.8,-112.0,43.6,-110.7
567,44.8,-93.5,44.9,-93.1
567,53.0,-0.5,53.2,-0.5
566,26.7,-80.1,30.5,-81.7
566,20.8,-156.9,21.3,-157.9
564,25.9,-80.3,27.4,-82.6
562,40.0,-82.9,40.9,-74.1
562,41.3,-95.9,41.8,-87.8
562,33.6,-111.9,37.4,-121.9
562,33.4,-112.0,34.2,-118.5
561,46.2,6.1,47.5,8.6
561,33.7,-117.9,37.7,-122.2
558,33.7,-117.9,38.2,-122.3
558,53.3,-2.8,54.1,-4.6
558,32.8,-97.4,33.7,-101.8
557,-35.7,137.5,-34.9,138.5
557,-33.9,151.2,-32.2,148.6
557,33.9,-84.3,35.9,-78.8
556,25.9,-80.3,28.5,-81.3
553,33.7,-117.9,37.6,-122.4
552,-23.6,-46.7,-23.4,-47.2
552,37.7,-122.2,39.5,-119.8
552,43.6,-116.2,47.5,-122.3
551,61.2,-150.0,64.8,-147.8
551,25.8,-80.3,41.1,-73.7
550,40.8,-74.1,42.7,-83.4
545,60.2,11.1,60.3,5.2
544,39.9,-75.2,40.8,-74.1
544,26.7,-80.1,35.2,-80.9
543,26.7,-80.1,38.9,-77.4
543,34.4,-119.8,36.1,-115.2
542,49.4,-2.6,52.8,-1.3
541,20.5,-103.3,20.7,-105.2
540,38.9,-77.5,41.1,-73.7
539,40.8,-74.1,41.4,-70.6
539,52.8,-1.3,54.1,-3.3
539,33.6,-111.9,34.2,-118.4
538,49.2,-2.2,51.3,-0.8
538,33.8,-116.5,36.1,-115.2
538,41.1,-73.7,41.9,-72.7
538,28.0,-82.5,33.9,-84.3
538,40.8,-72.6,40.9,-74.1
537,29.5,-98.5,32.9,-96.9
537,25.0,-77.5,26.7,-80.1
535,41.8,-87.8,42.7,-83.4
534,-34.9,-55.1,-34.5,-58.6
533,53.9,-122.7,56.2,-120.7
531,26.7,-80.1,38.9,-77.5
531,37.4,-121.9,37.7,-122.2
530,39.1,-84.4,40.0,-82.9
529,26.2,-80.2,28.0,-82.5
528,45.6,-122.6,45.7,-119.1
527,34.2,-118.4,37.7,-122.2
527,41.1,-73.7,43.7,-79.6
527,39.6,-104.9,42.9,-106.5
526,34.2,-118.5,38.5,-122.8
526,33.9,-84.3,40.8,-74.1
522,39.9,-75.2,41.1,-73.7
520,33.6,-116.2,33.7,-117.9
519,49.2,-123.2,60.7,-135.1
519,35.8,-84.0,36.2,-86.9
517,46.3,-119.1,47.5,-122.3
517,49.2,-123.2,53.3,-113.6
517,45.8,-111.2,47.5,-122.3
516,36.0,-79.5,40.8,-74.4
516,33.9,-118.4,37.4,-121.9
515,37.4,-121.9,40.8,-112.0
514,51.1,-114.0,52.2,-106.7
513,-23.4,-47.2,-15.9,-47.9
513,41.1,-73.7,41.7,-70.3
512,-34.0,18.6,-25.9,27.9
512,33.6,-111.9,47.5,-122.3
512,34.7,-92.2,36.0,-94.2
511,47.5,-122.3,47.7,-117.3
510,40.8,-74.1,45.5,-73.7
509,52.2,-106.7,53.3,-113.6
508,35.3,-3.0,36.7,-4.5
507,35.2,-80.9,40.8,-74.1
506,41.8,12.6,43.7,7.2
506,38.4,-81.6,40.1,-83.1
504,25.0,-77.4,26.7,-80.1
503,24.9,46.7,25.0,46.7
503,39.1,-108.5,40.8,-112.0
503,40.8,-74.4,40.8,-74.1
503,58.4,-134.6,61.2,-150.0
502,40.8,-72.6,41.1,-73.7
502,51.3,-0.8,51.3,0.0
500,51.3,-0.8,53.4,-6.3
500,26.2,-80.2,28.5,-81.3
500,43.7,7.2,47.5,8.6
499,33.4,-112.0,36.1,-115.2
497,46.2,6.1,51.3,0.0
495,39.2,-106.9,39.5,-107.7
492,40.8,-74.1,41.2,-70.1
491,-37.7,144.9,-34.0,151.2
491,26.7,-80.1,27.7,-80.4
490,34.2,-118.5,35.4,-119.1
490,31.9,-102.2,32.8,-97.4
490,25.8,-80.3,28.0,-82.5
490,43.5,-114.3,43.6,-116.2
488,34.2,-119.1,34.2,-118.5
487,20.7,-105.2,25.9,-100.2
486,36.1,-115.2,47.5,-122.3
485,32.7,-117.2,33.7,-117.9
484,33.6,-111.9,51.1,-114.0
483,1.4,103.9,22.3,113.9
483,33.9,-84.3,35.8,-84.0
482,32.8,-117.1,34.6,-118.1
482,41.1,-73.7,43.1,-70.8
480,32.9,-80.0,33.9,-84.3
480,33.7,-117.9,47.5,-122.3
480,43.6,-96.7,44.0,-103.1
479,44.9,-63.5,45.3,-65.9
479,26.7,-80.1,29.6,-95.3
479,30.4,-85.8,33.9,-84.3
478,41.3,-70.1,42.5,-71.3
478,26.2,-81.8,28.0,-82.5
477,26.7,-80.1,42.4,-71.0
476,37.4,-121.9,43.6,-116.2
474,34.2,-118.5,34.2,-118.4
474,34.2,-118.5,36.8,-119.7
474,34.4,-119.8,37.7,-122.2
474,-23.6,-46.7,-23.4,-46.5
473,51.3,0.0,51.9,-0.4
473,49.0,2.5,51.3,-0.8
473,42.1,-87.9,42.7,-83.4
472,-23.6,-46.7,-19.8,-44.0
472,42.7,-83.4,45.3,-85.3
472,40.8,-112.0,47.5,-122.3
472,35.4,-80.7,35.9,-78.8
471,34.2,-118.5,37.4,-122.0
470,33.7,-117.9,33.8,-116.5
469,30.2,-97.7,34.2,-118.5
469,39.7,-86.3,42.7,-83.4
466,-43.5,172.5,-41.3,173.2
466,35.9,-78.8,41.1,-73.7
466,34.4,-119.8,37.6,-122.4
466,33.9,-84.3,34.0,-84.0
466,30.2,-97.7,33.6,-111.9
465,49.1,-123.9,49.2,-123.2
465,37.6,-122.4,39.5,-119.8
465,34.0,-84.0,36.2,-86.9
465,43.9,-92.5,44.8,-93.5
463,26.2,-80.2,40.9,-74.1
463,37.5,-122.2,39.3,-120.2
463,43.7,-79.6,45.3,-75.7
462,32.1,-81.2,32.1,-81.2
462,39.1,-94.6,39.6,-104.9
461,41.1,-73.7,43.6,-70.3
461,40.3,-79.4,40.5,-80.2
461,35.9,-78.8,40.8,-74.1
460,-34.0,151.2,-32.8,151.8
460,37.6,-122.4,47.5,-122.3
460,38.8,-104.7,39.6,-104.9
459,43.6,-116.2,44.9,-116.1
458,36.1,-79.5,39.0,-77.5
458,-34.9,117.8,-32.1,115.9
457,-37.7,144.9,-33.9,151.0
457,48.4,11.8,52.4,13.5
457,40.9,9.5,45.4,9.3
456,35.9,-78.8,36.1,-79.9
456,-23.8,133.9,-23.8,133.9
455,26.7,-80.1,32.9,-80.0
455,40.9,-74.1,42.9,-78.7
454,29.6,-95.3,39.2,-106.9
453,32.1,-110.9,33.4,-112.0
453,40.4,-76.0,40.9,-74.1
452,28.5,-81.3,33.9,-84.3
451,47.2,-119.3,47.5,-122.3
451,43.6,-96.7,44.4,-100.3
449,32.2,-80.7,33.9,-84.3
449,1.4,103.9,13.9,100.6
448,21.8,-72.3,26.7,-80.1
448,38.9,1.4,41.3,2.1
448,25.9,-80.3,27.2,-80.2
447,33.6,-111.9,41.3,-95.9
446,32.8,-97.4,33.0,-96.8
446,40.8,-112.0,45.8,-108.5
445,41.3,-95.9,42.1,-87.9
444,40.2,-111.7,40.8,-112.0
444,49.6,-112.8,51.1,-114.0
443,-35.2,147.5,-33.9,151.0
443,39.2,-76.7,41.1,-73.7
442,47.5,8.6,49.0,2.4
442,37.7,-97.4,39.1,-94.6
440,49.2,-123.2,50.0,-119.4
440,44.8,-0.7,49.0,2.4
439,40.5,-80.2,40.9,-74.1
439,45.5,-123.0,47.5,-122.3
438,45.3,-65.9,46.1,-64.7
438,49.0,2.5,51.9,-0.4
437,33.6,-111.9,33.8,-116.5
437,45.4,9.3,51.3,-0.8
436,30.0,-90.0,30.5,-90.4
436,46.9,-96.8,47.5,-94.9
435,47.7,9.5,51.3,6.8
435,35.4,-80.7,36.0,-79.5
434,37.4,-121.9,40.9,-74.1
434,26.7,-80.1,35.9,-78.8
434,33.4,-112.0,40.8,-112.0
433,-32.8,151.8,-30.3,153.1
433,36.1,-86.7,39.7,-86.3
432,42.5,-114.5,43.6,-116.2
432,35.2,-80.9,41.1,-73.7
431,33.1,-117.3,40.8,-112.0
431,43.6,-96.7,46.9,-96.8
431,38.9,1.4,43.7,7.2
431,36.1,-79.5,36.9,-76.2
430,47.5,-122.3,47.9,-122.3
430,37.0,-113.5,40.2,-111.7
430,-32.8,151.8,-31.1,150.8
429,40.0,-82.9,40.8,-74.1
429,41.0,-72.3,41.1,-73.7
429,29.6,-95.7,31.9,-102.2
428,26.2,-80.2,30.5,-81.7
428,46.6,-80.8,48.4,-89.3
428,40.9,-74.1,41.9,-72.7
428,36.1,-86.7,40.8,-74.1
426,26.1,-80.2,40.9,-74.1
426,21.0,-86.9,25.9,-100.2
426,40.9,-74.1,43.1,-76.1
426,31.8,-106.4,35.0,-106.6
426,33.1,-117.3,36.0,-115.1
425,33.9,-84.3,36.2,-86.9
424,35.0,-106.6,39.6,-104.9
423,-42.8,147.5,-41.6,147.2
422,26.7,-80.1,43.7,-79.6
421,33.3,-111.7,33.6,-111.9
419,39.1,-94.6,41.3,-95.9
419,28.0,-82.5,30.5,-81.7
418,29.6,-95.3,30.0,-90.0
418,52.2,-106.7,53.2,-105.7
417,42.7,-83.4,44.7,-85.6
417,40.9,-74.1,41.7,-70.3
417,47.4,-120.2,47.5,-122.3
417,32.7,-114.6,36.7,-121.6
417,40.9,-74.1,41.3,-70.0
416,49.2,-2.2,51.3,0.0
416,46.8,-100.8,46.9,-96.8
416,40.9,-96.8,41.3,-95.9
415,-41.3,174.8,-37.0,174.8
415,33.6,-111.9,34.4,-119.8
415,26.4,-80.1,40.8,-74.1
415,-34.9,138.5,-33.2,138.0
415,33.8,-116.5,47.5,-122.3
415,26.7,-80.1,42.1,-87.9
415,25.0,-77.4,25.9,-80.3
413,46.3,-119.3,47.5,-122.3
413,34.2,-118.5,45.8,-111.2
413,36.3,-97.9,36.4,-97.9
413,-43.5,172.5,-42.5,171.2
412,29.6,-95.3,40.9,-74.1
412,41.8,-87.8,41.9,-88.3
412,42.6,-89.0,43.1,-89.3
411,29.6,-95.7,29.6,-95.3
411,37.6,-122.4,40.8,-112.0
411,17.8,-63.0,18.4,-66.0
411,34.0,-84.0,36.1,-79.9
410,26.4,-80.1,41.1,-73.7
410,-12.4,130.8,-12.4,130.9
409,34.2,-118.5,39.5,-119.8
408,32.0,-102.1,32.8,-97.4
408,43.2,6.5,46.2,6.1
408,32.9,-80.0,35.2,-80.9
407,37.7,-122.2,47.5,-122.3
407,-21.2,149.2,-19.3,146.8
407,32.7,-80.0,33.9,-84.3
407,26.2,-80.2,33.9,-84.3
407,36.1,-86.7,41.1,-73.7
405,25.0,-77.5,25.9,-80.3
405,36.0,-79.5,37.5,-77.3
404,39.2,-106.9,40.9,-74.1
404,36.1,-115.2,36.6,-121.8
404,-19.2,146.8,-16.9,145.7
404,41.2,-70.1,42.4,-71.0
403,29.6,-95.7,32.9,-96.9
403,20.5,-103.3,20.7,-105.3
403,33.6,-111.9,43.6,-110.7
402,49.4,-2.6,50.8,-1.8
402,30.2,-97.7,40.9,-74.1
402,44.5,-79.6,48.4,-89.3
401,43.5,-112.1,43.6,-110.7
401,33.8,-84.5,33.9,-84.3
401,40.9,-74.1,51.9,-0.4
401,42.9,-85.5,44.7,-85.6
400,25.9,-80.3,27.9,-82.7
399,40.9,-74.1,41.5,-73.1
399,41.3,-70.0,42.5,-71.3
399,31.8,-106.4,33.3,-104.5
399,29.6,-95.3,30.1,-95.6
398,33.6,-111.9,39.2,-106.9
398,33.8,-116.5,51.1,-114.0
397,36.1,-79.5,37.5,-77.3
397,26.4,-80.1,40.8,-74.4
396,26.2,-81.8,33.9,-84.3
396,39.6,-104.9,41.3,-95.9
396,41.1,-73.7,41.8,-87.8
395,44.9,-63.5,46.1,-64.7
394,32.7,-117.2,33.9,-118.4
394,41.3,2.1,43.7,7.2
394,63.2,14.5,63.8,20.3
394,34.2,-118.4,37.6,-122.4
394,40.9,-74.1,41.7,-71.4
393,26.2,-81.8,26.4,-80.1
393,-37.7,144.9,-33.9,151.2
393,49.9,-97.2,53.3,-113.6
392,25.9,-80.3,43.7,-79.6
392,51.9,-0.4,52.3,4.8
391,29.5,-98.5,31.8,-106.4
390,38.0,-122.1,39.5,-119.8
390,26.7,-80.1,32.1,-81.2
389,45.8,-108.5,47.5,-111.4
389,26.2,-80.2,26.4,-80.1
389,-34.9,138.5,-32.5,137.7
388,48.7,9.2,52.4,13.5
388,47.5,8.6,51.3,-0.8
388,45.8,-111.2,45.8,-108.5
388,32.7,-114.6,33.4,-112.0
388,30.2,-97.7,39.6,-104.9
387,34.3,-77.9,35.9,-78.8
387,43.7,-79.6,44.9,-63.5
386,1.4,103.9,3.1,101.6
386,25.8,-80.3,26.2,-81.8
386,40.9,-74.1,41.3,-70.1
386,48.6,-123.4,49.2,-123.2
386,46.8,-71.4,58.1,-68.4
385,33.7,-117.9,33.8,-118.1
385,38.9,-77.4,42.5,-71.3
384,34.0,-118.5,35.4,-119.1
384,18.4,-66.0,25.9,-80.3
383,21.8,-72.3,26.2,-80.2
383,33.6,-86.8,36.1,-86.7
383,-39.5,176.9,-37.0,174.8
382,-19.3,146.8,-16.9,145.7
382,36.1,-79.5,40.8,-74.4
382,30.5,-81.7,33.9,-84.3
381,33.9,-118.4,37.6,-122.4
381,33.1,-117.3,33.9,-118.4
381,43.5,-112.1,43.6,-116.2
380,49.4,-2.6,51.0,-1.4
380,32.8,-115.6,33.4,-112.0
380,33.7,-117.9,35.4,-119.1
379,34.2,-118.5,39.5,-107.7
379,33.7,-117.9,38.5,-122.8
379,43.1,-77.7,43.1,-76.1
379,40.8,-112.0,45.8,-111.2
378,49.9,-97.2,51.1,-114.0
378,-27.4,153.1,-23.9,151.2
378,41.8,-87.8,41.9,-88.2
377,35.0,-85.2,36.1,-86.7
377,47.5,-122.3,48.3,-114.3
376,33.6,-116.2,36.1,-115.2
375,26.7,-80.1,40.8,-72.6
375,47.5,-122.3,47.8,-116.8
375,40.8,-74.4,42.5,-71.3
375,41.1,-73.7,43.1,-77.7
375,1.4,103.9,3.2,101.5
375,45.4,9.3,49.0,2.5
374,33.1,-117.3,37.7,-122.2
374,43.7,-79.6,45.5,-73.4
374,49.9,-97.2,53.8,-101.2
374,26.2,-81.8,42.1,-87.9
373,27.2,-80.2,33.9,-84.3
373,33.9,-84.3,41.1,-73.7
373,-37.7,144.9,-36.7,142.2
373,33.3,-104.5,33.7,-101.8
373,-23.8,133.8,-23.8,133.9
372,34.2,-118.5,41.1,-73.7
371,69.7,18.9,69.7,29.9
371,29.6,-95.3,30.0,-90.3
370,49.0,2.5,51.3,0.0
370,37.2,27.8,41.0,28.8
370,30.4,-85.8,36.1,-86.7
370,26.4,-80.1,28.0,-82.5
370,26.7,-80.1,30.2,-97.7
370,41.3,2.1,46.2,6.1
369,40.8,-112.0,43.5,-114.3
369,37.6,-122.4,37.7,-122.2
368,25.9,-80.3,26.1,-80.2
368,26.4,-80.1,33.9,-84.3
367,36.1,-86.7,41.8,-87.8
367,28.0,-82.5,28.5,-81.3
367,25.8,-80.3,26.1,-80.2
367,41.3,-95.9,41.8,-87.7
366,43.5,7.0,49.0,2.4
366,43.7,-79.6,49.9,-97.2
366,37.7,-122.2,40.8,-112.0
365,36.1,-115.2,38.2,-122.3
364,25.9,-80.3,30.5,-81.7
364,39.6,-104.9,43.6,-110.7
363,-37.7,144.9,-34.9,138.5
363,24.9,55.2,41.0,28.8
363,-21.2,149.2,-19.2,146.8
363,33.1,-117.3,36.6,-121.8
362,40.9,-74.1,43.1,-77.7
