count,pt1_lat,pt1_lon,pt2_lat,pt2_lon
346,40.8,-74.1,41.5,-73.1
346,49.2,-2.2,50.8,-1.8
346,50.1,19.8,52.2,21.0
346,39.1,-94.6,39.1,-84.4
345,-34.9,138.5,-34.2,140.6
345,40.9,-74.1,41.7,-71.4
345,25.9,-80.3,26.1,-80.2
345,37.7,-122.2,47.5,-122.3
345,25.6,-80.4,26.7,-80.1
344,32.8,-96.8,33.6,-111.9
344,36.1,-115.2,36.6,-121.8
344,40.9,-74.1,51.9,-0.4
344,39.1,-94.6,41.3,-95.9
343,37.2,27.8,41.0,28.8
343,26.1,-80.2,40.8,-74.1
342,32.1,-110.9,34.2,-118.5
341,26.2,-81.8,28.0,-82.5
341,26.2,-81.8,33.9,-84.3
341,-19.3,146.8,-16.9,145.7
340,37.6,-122.4,40.9,-74.1
339,40.8,-112.0,45.8,-111.2
339,38.5,-107.9,39.6,-104.9
339,50.0,-119.4,53.3,-113.6
338,32.1,-81.2,33.8,-84.5
338,32.8,-97.4,32.8,-96.8
337,25.9,-80.3,30.5,-81.7
337,32.6,-117.0,34.2,-118.5
337,46.2,6.1,50.9,4.5
337,33.8,-116.5,49.2,-123.2
337,33.9,-84.3,41.1,-73.7
336,29.5,-98.5,29.7,-95.3
336,38.7,-90.7,39.1,-94.6
335,26.7,-80.1,32.7,-80.0
335,40.7,-73.4,42.5,-71.3
335,36.0,-115.1,39.5,-119.8
335,38.9,1.4,41.3,2.1
335,36.1,-115.2,40.9,-74.1
335,40.5,-80.2,40.8,-74.1
334,39.7,-86.3,41.8,-87.8
334,41.1,-73.7,43.1,-77.7
334,26.7,-80.1,34.2,-118.5
334,40.8,-74.1,42.9,-78.7
333,45.4,9.3,51.9,-0.4
333,32.8,-97.4,32.9,-96.9
333,38.0,-107.9,39.6,-104.9
333,25.9,-80.3,28.3,-81.4
332,29.6,-95.7,32.8,-97.4
332,34.2,-119.1,36.1,-115.2
331,44.9,-63.5,46.1,-64.7
331,-41.3,174.8,-37.0,174.8
331,45.4,9.3,51.3,0.0
331,45.6,-122.6,45.7,-118.9
330,34.4,-119.8,37.7,-122.2
330,35.0,-85.2,36.1,-86.7
329,27.4,-82.6,28.0,-82.5
329,33.9,-84.3,36.2,-86.9
329,29.6,-95.3,36.2,-95.9
329,-37.7,144.9,-36.5,145.4
329,40.9,-74.1,41.8,-87.7
329,33.9,-118.4,40.8,-112.0
328,45.8,-111.2,45.8,-108.5
328,25.9,-80.3,40.7,-73.4
328,40.8,-74.1,41.9,-72.7
328,37.4,-121.9,39.6,-104.9
328,28.0,-82.5,40.9,-74.1
327,31.8,-106.4,33.7,-101.8
327,26.7,-80.1,41.8,-87.8
327,49.6,-112.8,51.1,-114.0
327,43.7,-79.7,45.5,-73.7
327,28.6,-100.5,29.5,-98.5
327,41.1,-73.7,42.1,-87.9
326,51.9,-0.4,53.4,-6.3
326,36.2,-95.9,39.6,-104.9
326,35.3,-3.0,36.7,-4.5
326,33.6,-111.9,37.6,-122.4
326,35.6,-106.1,39.6,-104.9
326,43.7,-79.6,45.5,-73.4
325,32.1,-110.9,33.7,-117.9
325,33.3,-111.7,33.6,-111.9
324,30.2,-97.7,36.1,-115.2
324,42.2,-83.5,42.7,-83.4
324,34.0,-118.5,35.4,-119.1
323,34.4,-119.8,37.5,-122.3
323,27.2,-80.2,40.9,-74.1
323,35.0,-106.6,35.6,-106.1
323,33.4,-112.0,35.0,-106.6
322,26.7,-80.1,30.2,-97.7
322,33.8,-116.5,37.4,-121.9
322,46.2,6.1,51.6,-0.4
322,33.6,-111.9,42.1,-87.9
322,40.4,-79.9,43.1,-78.9
322,33.7,-117.9,39.5,-119.8
322,29.6,-95.3,39.6,-104.9
322,26.2,-97.6,27.8,-97.5
321,26.2,-81.8,27.4,-82.6
321,39.1,-84.4,41.8,-87.8
321,25.9,-80.3,42.5,-71.3
320,38.0,-122.1,39.5,-119.8
320,48.7,9.2,52.3,10.6
320,41.8,12.6,46.2,6.1
320,46.2,6.1,49.6,6.2
319,20.5,-103.3,20.7,-105.3
319,40.0,-82.9,41.8,-87.8
319,25.8,-80.3,33.9,-84.3
319,40.3,-74.8,42.5,-71.3
319,32.1,-81.2,35.9,-78.8
319,42.9,-78.7,43.7,-79.6
319,33.4,-112.0,36.0,-115.1
318,26.1,-80.1,28.0,-82.5
318,25.8,-80.3,28.4,-81.3
318,-27.5,151.9,-27.4,153.1
318,53.9,-122.7,56.2,-120.7
318,36.0,-115.1,40.8,-112.0
317,33.8,-116.5,33.9,-118.4
317,39.6,-104.9,40.9,-74.1
317,35.2,-80.9,42.5,-71.3
317,40.8,-73.9,42.5,-71.3
317,27.9,-82.7,28.0,-82.5
317,30.2,-97.7,31.9,-102.2
316,41.8,12.6,51.3,-0.8
316,33.9,-118.4,40.9,-74.1
316,32.9,-80.0,35.9,-78.8
316,64.1,-21.9,65.5,-23.5
316,41.8,12.6,45.2,7.6
316,-30.0,-51.2,-23.6,-46.7
316,47.8,13.0,48.1,16.6
315,52.2,21.0,52.4,16.8
315,41.9,-72.7,42.5,-71.3
314,43.5,-114.3,43.6,-116.2
314,32.1,-81.2,33.9,-81.1
314,46.2,6.1,52.3,4.8
314,41.8,-87.8,41.9,-88.3
313,36.3,-119.4,36.8,-119.7
313,39.6,-104.9,47.5,-122.3
313,32.8,-97.4,39.6,-104.9
313,54.7,-6.2,55.0,-1.7
313,26.4,-80.1,39.9,-75.2
313,24.9,55.2,25.0,46.7
312,44.8,-0.7,49.0,2.5
312,33.8,-84.5,40.9,-74.1
312,19.3,-81.4,26.2,-80.2
312,33.6,-116.2,36.1,-115.2
312,26.1,-80.2,28.4,-81.3
311,47.5,-122.3,47.8,-116.8
311,35.9,-78.8,36.1,-86.7
311,40.3,-74.8,40.8,-74.1
311,48.4,-89.3,49.9,-97.2
310,39.3,-106.9,39.5,-107.7
310,33.9,-84.3,38.9,-77.5
309,48.6,-123.4,51.1,-114.0
309,26.2,-81.8,42.1,-87.9
309,29.6,-95.7,29.6,-95.3
308,38.0,-107.9,38.5,-107.9
308,31.4,-100.5,32.8,-97.4
308,33.7,-117.9,35.2,-120.6
308,-32.8,151.8,-31.4,152.9
308,43.5,-80.4,43.7,-79.6
308,46.3,-119.3,47.7,-117.3
308,26.2,-81.8,41.1,-73.7
308,37.4,-121.9,38.2,-122.3
307,-43.5,172.5,-42.5,171.2
307,37.0,-8.0,51.3,-0.8
307,63.8,20.3,65.5,22.1
307,39.1,-84.4,40.8,-74.1
307,-35.7,137.5,-34.9,138.5
307,35.2,-79.0,36.8,-76.0
307,37.6,-122.4,43.6,-110.7
307,41.1,-73.7,45.5,-73.7
306,-34.8,-55.1,-34.5,-58.6
306,27.7,-80.4,41.1,-73.7
306,40.8,-74.1,43.1,-77.7
306,40.9,14.3,45.4,9.3
306,36.6,-121.8,37.6,-122.4
306,34.2,-118.5,39.2,-106.9
305,30.4,-86.5,33.9,-84.3
305,33.6,-111.9,35.0,-106.6
305,43.1,-70.8,43.2,-71.5
304,26.4,-80.1,40.7,-73.4
304,37.5,-77.3,38.9,-77.5
304,42.5,-71.3,44.8,-68.8
303,-23.6,-46.7,-16.6,-49.2
303,-21.2,149.2,-19.2,146.8
303,26.2,-81.8,27.2,-80.2
303,33.6,-111.9,35.6,-106.1
303,12.1,-68.3,12.2,-69.0
303,34.0,-118.4,34.2,-118.5
303,-27.6,153.0,-27.5,151.9
303,43.3,-100.9,43.6,-96.7
302,57.2,-2.2,59.0,-2.9
302,36.1,-115.2,40.2,-111.7
302,33.3,-111.8,33.6,-111.9
302,30.6,-96.4,32.8,-97.4
302,40.1,33.0,41.0,28.8
301,31.8,-106.4,35.0,-106.6
301,26.2,-80.2,28.4,-81.3
301,36.0,-115.1,36.1,-115.2
300,38.3,-104.5,39.9,-104.6
300,25.1,-77.5,25.9,-80.3
300,37.4,-121.9,45.8,-111.2
300,43.1,6.1,49.0,2.4
300,40.0,-82.9,42.7,-83.4
299,35.2,-80.9,38.9,-77.5
299,26.1,-80.1,26.7,-80.1
299,32.9,-96.9,34.2,-118.5
299,39.1,-84.4,40.4,-79.9
299,63.2,14.5,63.8,20.3
299,41.5,-81.7,42.9,-78.7
299,38.2,-85.7,40.1,-83.1
299,30.2,-97.7,37.4,-121.9
298,32.8,-96.8,34.2,-118.5
298,29.5,-98.3,29.5,-98.3
298,32.8,-97.4,33.6,-111.9
298,37.4,-121.9,39.3,-120.2
297,20.9,-156.4,21.3,-157.9
297,29.6,-95.3,32.9,-96.8
297,41.8,-87.8,41.9,-88.2
297,40.9,-74.1,43.1,-76.1
297,26.2,-81.8,39.1,-84.4
296,25.9,-80.3,26.1,-81.8
296,-37.7,144.9,-36.2,144.8
296,-25.4,-49.2,-23.6,-46.7
296,34.0,-84.0,36.1,-79.9
296,25.9,-80.3,32.1,-81.2
296,43.7,-79.6,51.1,-114.0
296,41.3,2.1,43.7,7.2
295,33.6,-111.9,43.6,-116.2
295,35.4,-82.5,35.9,-78.8
294,33.1,-117.3,37.7,-122.2
294,33.9,-118.4,37.7,-122.2
294,25.9,-80.3,29.6,-95.3
294,41.8,12.6,49.0,2.4
294,45.4,9.3,47.5,8.6
294,35.4,-82.5,36.1,-86.7
294,36.8,-119.7,37.7,-122.2
293,51.3,6.8,52.4,13.5
293,61.4,23.6,62.4,25.7
293,36.1,-86.7,41.1,-73.7
292,26.4,-80.1,27.2,-80.2
292,27.8,-97.5,29.5,-98.5
292,36.0,-115.1,39.6,-104.9
292,33.6,-111.9,37.7,-122.2
292,26.2,-81.8,40.9,-74.1
292,39.7,-75.6,40.9,-74.1
292,36.2,-115.2,40.8,-112.0
291,39.8,-104.6,45.8,-108.5
290,-26.2,28.2,-25.9,27.9
290,42.4,-71.0,43.7,-79.6
290,33.7,-117.9,45.8,-111.2
290,32.0,-102.2,32.8,-97.4
290,36.2,-115.2,39.5,-119.8
290,33.0,-96.8,33.6,-111.9
290,43.6,-116.2,46.4,-117.0
290,40.9,-74.1,42.3,-71.9
289,35.0,-90.0,36.1,-86.7
289,40.8,-112.0,41.8,-111.8
289,34.3,-77.9,36.1,-79.9
289,29.7,-95.3,32.9,-96.9
288,28.5,-81.3,35.2,-80.9
288,26.7,-80.1,40.0,-82.9
288,30.2,-97.7,31.8,-106.4
288,33.6,-111.9,45.8,-111.2
288,32.7,-117.2,33.1,-117.3
288,32.8,-96.8,34.7,-92.2
288,33.9,-84.3,33.9,-81.1
288,37.6,-122.4,40.5,-122.3
288,43.9,-92.5,46.9,-96.8
288,27.4,-82.6,27.9,-82.7
288,39.6,-104.9,44.0,-103.1
287,37.5,-77.3,40.8,-74.1
287,25.3,-80.3,26.7,-80.1
287,43.2,-79.9,43.7,-79.6
287,26.2,-80.2,40.8,-74.1
287,30.4,-84.4,30.5,-87.2
287,1.4,103.9,3.1,101.6
287,41.0,-72.3,41.1,-73.7
286,41.1,-73.7,43.6,-70.3
286,37.2,-107.7,39.6,-104.9
286,40.5,-80.2,41.1,-73.7
286,33.9,-84.3,39.1,-84.4
286,26.4,-80.1,28.5,-81.3
286,35.8,-84.0,40.9,-74.1
286,33.6,-86.8,35.8,-84.0
285,53.0,-0.5,53.2,-0.5
285,38.2,-122.3,47.5,-122.3
285,41.7,-70.3,42.5,-71.3
285,44.1,-121.2,45.2,-122.8
285,40.5,-3.6,49.0,2.4
285,38.9,1.4,43.7,7.2
285,36.1,-86.7,39.1,-84.4
285,33.6,-111.9,39.9,-105.1
284,36.1,-86.7,38.0,-84.6
284,41.3,2.1,46.2,6.1
284,36.1,-79.5,38.9,-77.5
284,40.9,-74.1,43.6,-72.3
284,26.2,-81.8,28.4,-81.3
284,32.7,-117.2,40.8,-112.0
284,40.5,-3.6,51.3,-0.8
284,39.7,-86.3,40.9,-74.1
283,36.1,-79.5,37.5,-77.3
283,39.2,-76.7,42.5,-71.3
283,32.9,-80.0,40.9,-74.1
283,42.6,-89.0,43.1,-89.3
283,37.4,-5.9,40.5,-3.6
283,36.0,-79.5,39.0,-77.5
283,36.1,-79.9,38.7,-77.5
283,29.6,-95.3,30.0,-90.3
283,25.9,-80.3,30.2,-97.7
283,37.3,-80.0,38.7,-77.5
282,36.3,-97.9,36.4,-97.8
282,41.3,-70.1,42.4,-71.0
282,40.8,-74.4,42.4,-71.0
282,25.8,-80.3,26.1,-80.2
281,41.1,-73.7,44.5,-73.2
281,36.7,-4.5,46.2,6.1
281,26.7,-80.1,40.8,-73.9
280,-43.5,172.5,-41.5,174.1
280,41.8,-87.7,42.1,-87.9
280,33.8,-118.1,34.2,-118.5
279,40.4,-79.9,40.8,-74.1
279,38.9,-77.4,39.2,-76.7
279,33.6,-111.9,39.1,-94.6
279,40.8,-73.1,41.1,-73.7
279,42.2,-83.3,42.7,-83.4
279,40.0,-82.9,41.6,-83.8
279,-27.4,153.1,-23.9,151.2
279,32.8,-96.8,40.9,-74.1
279,38.9,1.4,45.4,9.3
278,33.5,-111.7,37.0,-113.5
278,33.7,-117.9,40.2,-111.7
278,34.2,-118.5,39.9,-105.1
278,46.9,-96.8,47.5,-94.9
278,29.6,-95.3,34.2,-118.5
278,40.8,-74.1,41.7,-70.3
278,29.6,-95.3,36.1,-86.7
278,32.9,-96.9,33.6,-111.9
278,30.4,-85.8,34.7,-92.2
277,38.7,-90.6,39.8,-82.9
277,28.4,-81.3,40.9,-74.1
277,29.6,-95.3,40.8,-74.1
277,40.8,-112.0,43.5,-114.3
277,47.5,8.6,51.9,-0.4
277,-23.6,-46.7,-23.4,-47.2
277,36.1,-79.5,39.2,-76.7
277,39.1,-94.6,41.8,-87.8
276,45.7,4.9,49.0,2.4
276,43.4,-99.8,43.6,-96.7
276,38.0,-84.6,38.4,-85.7
276,26.4,-80.1,42.7,-83.4
276,33.6,-116.2,39.6,-104.9
276,33.6,-116.2,37.4,-121.9
275,37.6,-122.4,38.2,-122.3
275,26.3,-97.6,27.8,-97.5
275,26.6,-81.9,26.7,-80.1
275,26.7,-80.1,33.8,-84.5
275,40.5,-3.5,41.3,2.1
275,25.9,-80.3,40.8,-74.4
275,-23.8,133.8,-23.8,133.9
274,37.0,-113.5,40.2,-111.7
274,40.2,-74.1,40.9,-74.1
274,27.4,-82.6,33.9,-84.3
274,42.4,-71.0,43.1,-70.8
274,51.9,0.2,54.7,-6.2
274,44.5,-79.6,48.4,-89.3
274,51.6,-0.4,51.9,-0.4
273,-34.0,151.2,-27.4,153.1
273,26.2,-81.8,42.5,-71.3
273,40.1,-80.3,40.4,-79.9
273,22.3,113.9,22.3,113.9
273,26.7,-80.1,39.2,-76.7
273,26.5,-81.8,26.7,-80.1
272,40.8,-74.1,43.1,-70.8
272,32.9,-96.9,39.1,-94.6
272,39.9,-105.1,40.8,-112.0
272,33.6,-116.2,36.0,-115.1
272,-35.3,149.2,-34.0,151.2
272,36.7,-4.5,51.3,0.0
272,13.0,77.7,13.0,80.2
272,26.7,-80.1,40.5,-80.2
272,33.6,-111.9,38.8,-104.7
272,41.1,-73.7,41.7,-71.4
272,43.6,7.2,51.9,-0.4
272,34.7,-92.2,36.1,-86.7
271,25.3,-80.3,25.6,-80.4
271,25.9,-97.4,33.9,-118.3
271,33.1,-117.3,37.6,-122.4
271,26.2,-80.2,27.2,-80.2
271,34.1,-117.6,36.1,-115.2
271,19.3,-81.4,26.7,-80.1
271,32.8,-96.8,39.1,-94.6
271,20.9,-156.4,34.2,-118.5
271,33.4,-112.0,36.1,-115.1
270,41.8,-87.8,44.9,-93.2
270,32.9,-96.9,33.0,-96.8
270,30.0,-90.0,30.5,-90.4
270,39.6,-104.9,44.9,-93.2
269,58.9,5.6,60.3,5.2
269,28.0,-82.5,28.4,-81.3
269,30.2,-97.7,40.8,-74.1
269,-33.9,151.0,-27.6,153.0
269,51.9,-0.4,51.9,0.2
269,26.7,-80.1,42.9,-78.7
269,51.3,-0.8,51.6,-0.4
268,42.1,-87.9,44.7,-85.6
268,40.9,14.3,41.8,12.6
268,36.1,-79.5,40.8,-74.4
268,47.3,-122.6,47.5,-122.3
268,26.7,-80.1,40.3,-74.8
268,33.9,-118.3,37.5,-122.2
267,33.1,-117.3,39.5,-119.8
267,43.8,11.2,45.4,9.3
267,27.9,-82.7,28.5,-81.3
267,43.7,7.2,52.3,4.8
267,26.4,-80.1,27.4,-82.6
267,-37.7,144.9,-36.4,145.4
267,36.7,-4.5,51.9,-0.4
267,28.0,-82.5,35.4,-82.5
266,38.9,-77.4,40.8,-74.4
266,31.9,-102.4,33.0,-96.8
266,31.9,-102.2,32.8,-96.8
266,51.3,0.0,53.4,-6.3
266,26.1,-80.2,28.5,-81.3
265,37.4,-121.9,38.5,-122.8
265,33.6,-111.9,45.6,-122.6
265,-33.9,151.0,-31.4,152.9
265,34.2,-118.5,36.2,-115.2
264,29.6,-95.3,39.3,-106.9
264,30.5,-87.2,34.0,-84.0
264,38.8,-94.7,44.3,-88.5
264,32.8,-96.9,39.1,-94.6
263,40.5,-111.4,40.8,-112.0
262,36.1,-86.7,42.1,-87.9
262,30.9,-83.9,33.9,-84.3
262,27.2,-80.2,28.5,-81.3
262,-34.0,151.2,-28.2,153.5
262,41.8,-87.8,42.5,-71.3
262,35.8,-84.0,35.9,-78.8
262,36.7,-4.5,37.0,-8.0
262,39.0,-77.5,40.8,-74.4
262,33.7,-117.9,37.7,-121.8
262,41.3,2.1,49.0,2.4
262,26.2,-80.2,41.1,-73.7
262,26.2,-81.8,42.7,-83.4
261,-35.0,138.5,-34.6,135.9
261,42.5,-71.3,43.7,-79.6
261,-34.9,138.5,-34.0,137.7
261,39.1,-84.4,39.7,-86.3
260,43.7,-79.6,49.2,-123.2
260,41.1,-73.7,42.7,-83.4
260,33.9,-84.3,35.0,-85.2
259,27.9,-82.7,33.9,-84.3
259,-32.1,115.9,-31.9,116.0
259,32.9,-80.0,33.9,-81.1
259,45.8,-108.5,46.9,-114.1
259,35.2,-80.9,40.8,-74.4
259,33.4,-82.0,33.9,-84.3
259,40.0,-82.9,40.4,-79.9
259,26.7,-80.1,38.2,-85.7
259,-34.9,138.5,-23.8,133.9
258,42.1,-87.9,42.6,-89.0
258,35.2,-80.9,36.1,-86.7
258,33.6,-111.9,47.8,-116.8
258,18.3,-65.5,18.4,-66.0
258,47.5,8.6,51.3,0.0
258,34.2,-118.4,40.8,-112.0
257,25.0,-77.5,25.8,-80.3
257,40.8,-72.6,42.5,-71.3
257,35.9,-78.8,39.9,-75.2
257,32.3,-90.1,34.0,-84.0
257,33.6,-111.9,36.2,-115.2
257,26.1,-81.8,28.0,-82.5
257,33.9,-118.4,34.2,-118.4
256,35.9,-78.8,40.4,-76.0
256,25.9,-80.3,36.1,-86.7
256,39.6,-104.9,42.1,-87.9
256,26.1,-80.2,33.9,-84.3
256,26.7,-80.1,32.8,-96.8
256,33.7,-117.9,38.0,-122.1
256,36.1,-115.2,40.8,-74.1
256,33.4,-112.0,33.9,-118.4
256,29.6,-95.3,33.6,-111.9
256,30.5,-81.7,40.9,-74.1
255,40.8,-74.1,41.8,-87.7
255,39.7,-86.3,40.0,-82.9
255,30.3,-81.5,33.9,-84.3
255,30.2,-97.7,33.7,-117.9
255,40.8,-74.1,43.7,-79.7
255,25.8,-100.1,29.5,-98.5
255,33.9,-84.3,35.4,-82.5
255,-34.6,-58.4,-34.4,-58.6
255,30.2,-97.7,32.0,-102.1
255,41.4,-70.6,43.1,-70.8
255,43.8,11.2,46.2,6.1
254,40.9,-74.1,44.9,-93.2
254,36.6,-121.8,37.7,-122.2
254,-33.9,151.0,-30.3,153.1
254,61.2,-150.0,64.8,-147.8
254,33.7,-117.9,34.0,-117.6
254,30.1,-95.6,30.2,-97.7
254,25.9,-80.3,25.9,-80.3
253,21.8,-72.3,40.9,-74.1
253,37.7,-122.2,39.6,-104.9
253,24.9,55.2,25.3,51.6
253,34.2,-118.4,40.9,-74.1
253,32.1,-81.2,40.9,-74.1
253,36.0,-79.5,38.4,-81.6
253,28.0,-82.3,28.4,-81.3
252,30.2,-97.7,30.6,-96.4
252,36.1,-115.2,43.6,-110.7
252,40.9,-74.1,41.4,-81.9
252,45.8,3.2,49.0,2.4
252,36.1,-86.7,40.0,-82.9
252,40.8,-112.0,40.9,-74.1
252,43.6,-110.7,47.5,-122.3
252,29.6,-95.7,33.0,-96.8
251,25.9,-80.3,42.7,-83.4
251,40.8,-74.1,41.5,-74.1
251,33.3,-111.8,34.3,-110.0
251,49.7,18.1,50.1,14.3
251,33.8,-118.1,36.1,-115.2
251,39.9,-75.2,42.9,-78.7
251,40.8,-73.9,41.1,-73.7
251,26.1,-80.2,26.4,-80.1
251,39.1,-84.4,41.1,-73.7
251,49.0,2.4,50.9,4.5
250,26.2,-80.2,36.1,-86.7
250,35.2,-120.6,36.3,-119.4
250,34.3,-77.9,35.2,-80.9
250,30.5,-81.7,36.1,-86.7
250,-33.9,147.4,-33.9,151.0
250,36.1,-115.2,36.8,-119.7
250,37.7,-122.2,38.5,-122.8
250,34.0,-84.0,37.3,-80.0
250,-33.9,151.0,-31.1,150.8
250,38.2,-122.3,39.5,-119.8
250,26.4,-80.1,42.5,-71.3
249,36.7,-4.5,41.3,2.1
249,46.4,-117.0,47.7,-117.3
249,49.9,-97.2,50.4,-104.7
249,13.0,80.2,28.5,77.1
249,43.5,7.0,52.3,4.8
249,42.3,-83.0,43.7,-79.6
249,26.1,-81.8,42.1,-87.9
249,32.7,-114.6,33.6,-111.9
249,31.8,-106.4,33.6,-111.9
249,26.7,-80.1,40.2,-74.1
249,25.9,-80.3,36.1,-115.2
249,30.3,-81.5,34.0,-84.0
248,28.4,-81.3,33.9,-84.3
248,48.4,11.8,51.3,6.8
248,33.5,-111.7,39.5,-119.8
248,49.0,2.4,49.6,6.2
248,40.0,-88.3,41.8,-87.8
248,36.7,-4.5,43.7,7.2
248,29.6,-95.3,34.7,-92.2
248,29.6,-95.3,32.0,-102.1
248,26.2,-80.2,28.0,-82.3
248,-26.1,28.2,-25.9,27.9
248,29.6,-95.3,30.1,-95.6
248,32.1,-110.9,33.3,-111.7
247,41.8,-87.8,42.9,-85.5
247,37.2,-107.7,38.8,-104.7
247,35.0,-106.6,35.5,-108.7
247,42.1,-87.9,42.9,-85.5
247,29.5,-98.5,32.9,-96.8
247,49.9,-97.2,54.0,-101.1
247,34.2,-118.4,39.6,-104.9
247,33.1,-117.3,34.2,-118.4
247,34.2,-118.5,47.8,-116.8
247,35.8,-84.0,36.1,-79.9
247,29.6,-95.3,30.2,-92.0
246,36.1,-115.1,39.6,-104.9
246,32.9,-96.9,39.6,-104.9
246,24.9,55.2,41.0,28.8
246,33.1,-117.3,38.5,-122.8
246,29.5,-98.5,30.1,-95.6
246,42.2,-76.8,43.1,-76.1
246,26.1,-81.8,26.4,-80.1
246,29.5,-98.5,33.7,-101.8
245,19.7,-156.0,21.3,-157.9
245,42.5,-71.3,45.3,-65.9
245,29.6,-95.3,35.4,-97.6
245,-38.0,145.1,-37.7,144.9
245,34.2,-118.5,36.1,-86.7
245,32.1,-110.9,36.1,-115.2
245,50.8,-1.8,54.5,-1.4
245,51.3,6.8,53.6,10.0
245,40.7,-74.2,40.9,-74.1
244,26.7,-80.1,45.5,-73.7
244,25.8,-80.3,27.9,-82.7
244,30.4,-86.5,30.5,-87.2
244,4.7,-74.2,6.2,-75.4
244,-39.5,176.9,-39.1,177.4
244,33.8,-116.5,40.8,-112.0
244,25.8,-100.3,25.9,-97.4
244,-34.0,151.2,-32.2,148.6
244,-41.3,174.8,-40.3,175.6
244,-34.9,-55.1,-34.6,-58.4
244,-23.6,-46.7,-23.0,-43.4
244,28.5,-81.3,32.1,-81.2
243,29.6,-95.7,30.1,-95.6
243,30.2,-97.7,36.1,-86.7
243,39.1,-84.4,40.4,-76.0
243,26.2,-81.8,28.5,-81.3
242,33.9,-118.4,47.5,-122.3
242,29.7,-82.3,30.3,-81.5
242,43.1,-102.6,44.0,-103.1
242,42.4,-122.9,45.2,-122.8
242,36.1,-115.2,49.2,-123.2
242,33.7,-117.9,36.2,-115.2
242,24.4,54.5,24.9,55.2
242,35.9,-78.8,38.9,-77.4
242,32.7,-117.2,34.4,-119.8
242,40.8,-74.1,41.7,-71.4
242,40.2,-74.1,41.1,-73.7
241,38.9,-77.4,39.9,-75.2
241,32.9,-80.0,41.1,-73.7
241,-23.6,-46.7,-21.1,-47.8
241,25.8,-80.3,27.4,-82.6
241,26.1,-80.2,26.2,-81.8
241,32.9,-97.1,35.0,-106.6
241,41.8,-87.8,42.4,-87.9
240,-37.7,144.9,-28.2,153.5
240,37.4,-121.9,45.6,-122.6
240,36.1,-86.7,36.5,-82.4
240,29.6,-95.3,36.1,-115.2
240,43.7,-79.6,46.8,-71.4
240,37.6,-122.4,45.8,-111.2
239,33.0,-96.8,36.2,-95.9
239,-22.9,-43.2,-15.9,-47.9
239,28.0,-82.5,41.1,-73.7
239,26.7,-80.1,35.8,-84.0
239,38.1,-78.5,40.9,-74.1
239,-35.2,147.5,-33.9,151.2
239,45.2,-122.8,47.5,-122.3
239,40.8,-74.1,41.3,-70.1
239,25.9,-80.3,33.8,-84.5
239,38.9,-77.4,39.3,-76.4
239,35.9,-78.8,38.9,-77.5
239,43.1,-78.9,43.1,-77.7
239,43.6,-96.7,44.9,-97.2
238,37.3,-80.0,37.5,-77.3
238,44.9,-63.5,45.5,-73.7
238,26.7,-80.1,32.9,-96.9
238,26.1,-80.2,27.4,-82.6
238,51.9,0.2,53.4,-6.3
238,33.6,-111.9,40.2,-111.7
237,35.1,-90.0,36.1,-86.7
237,32.7,-80.0,35.2,-80.9
237,32.8,-96.8,33.0,-96.8
237,41.8,-87.7,42.7,-83.4
237,51.3,-0.8,51.8,-1.3
237,34.2,-118.4,36.6,-121.8
236,26.7,-80.1,33.4,-82.0
236,26.2,-80.2,43.7,-79.6
236,13.9,100.6,18.8,99.0
236,33.6,-111.9,40.9,-74.1
236,40.9,-74.1,47.5,-122.3
236,25.9,-80.3,38.9,-77.4
236,43.2,-79.9,45.5,-73.7
236,34.2,-118.5,43.5,-114.3
236,27.2,-80.2,40.8,-74.1
236,38.5,-122.8,47.5,-122.3
236,26.4,-80.1,42.1,-87.9
236,53.3,-2.9,54.1,-4.6
236,21.3,-157.9,34.2,-118.5
236,33.7,-117.9,43.6,-116.2
236,33.9,-118.4,36.1,-115.1
235,26.9,-82.0,27.9,-82.7
235,41.1,-73.7,43.6,-110.7
235,37.1,-88.8,38.2,-85.7
235,50.9,7.1,53.6,10.0
235,28.0,-82.5,29.6,-95.3
235,30.5,-91.1,33.6,-86.8
235,26.1,-80.2,27.9,-82.7
234,25.8,-80.3,28.5,-81.3
234,33.1,-117.3,34.4,-119.8
234,37.9,23.9,40.5,23.0
234,32.7,-117.2,37.7,-122.2
234,-27.7,-48.5,-23.6,-46.7
234,28.0,-82.5,30.4,-84.4
234,38.9,-77.5,42.5,-71.3
234,20.5,-103.3,25.9,-100.2
234,37.1,-107.8,39.6,-104.9
234,33.9,-84.3,34.3,-84.4
234,-34.9,150.5,-32.8,151.8
234,34.6,-118.1,34.9,-117.9
234,27.8,-82.6,28.0,-82.5
234,33.0,-96.8,39.6,-104.9
234,38.8,-94.7,39.1,-94.6
234,33.6,-111.9,39.5,-119.8
234,30.2,-97.7,40.8,-112.0
233,40.7,-75.4,40.9,-74.1
233,40.3,-74.8,42.4,-71.0
233,21.8,-72.3,25.8,-80.3
233,19.3,-81.4,25.9,-80.3
233,33.1,-117.3,39.6,-104.9
233,41.1,-73.7,43.6,-71.4
233,41.3,-70.0,42.4,-71.0
233,29.6,-95.3,31.8,-106.4
233,19.1,72.8,28.5,77.1
233,43.7,-79.7,45.3,-75.7
232,26.4,-80.1,36.1,-86.7
232,35.2,-80.9,39.1,-84.4
