count,pt1_lat,pt1_lon,pt2_lat,pt2_lon
354,25.8,-80.3,26.4,-80.1
354,30.9,-83.9,33.9,-84.3
353,55.6,37.3,59.8,30.3
353,38.0,-107.9,39.6,-104.9
353,26.1,-80.2,40.8,-74.1
352,27.8,-97.5,29.6,-95.7
352,49.0,2.5,51.9,-0.4
352,40.3,-74.8,42.5,-71.3
352,26.2,-81.8,28.0,-82.5
351,34.0,-118.4,37.3,-120.5
351,33.3,-111.7,33.6,-111.9
351,34.2,-118.5,39.2,-106.9
350,32.8,-97.4,32.9,-96.9
350,41.9,-72.7,42.5,-71.3
349,10.3,124.0,14.5,121.0
349,61.4,23.6,62.4,25.7
349,26.5,-81.8,26.7,-80.1
349,40.7,-73.4,42.5,-71.3
349,29.6,-95.3,32.8,-96.9
349,36.9,-76.2,40.9,-74.1
349,32.9,-96.9,33.6,-111.9
348,60.6,-151.3,61.2,-150.0
348,26.7,-80.1,38.2,-85.7
347,49.2,-123.2,50.0,-119.4
347,43.5,7.0,46.2,6.1
346,57.2,-2.2,59.0,-2.9
346,32.8,-96.8,39.6,-104.9
346,25.0,-77.5,25.8,-80.3
346,26.2,-80.2,28.4,-81.3
346,51.3,6.8,52.4,13.5
344,32.0,-102.1,32.8,-97.4
344,30.2,-97.7,31.8,-106.4
343,35.6,-106.1,39.6,-104.9
343,-6.1,106.6,1.4,103.9
343,-12.4,130.9,-12.4,130.9
342,37.6,-122.4,40.9,-74.1
342,26.7,-80.1,39.2,-76.7
342,38.9,1.4,45.4,9.3
342,26.7,-80.1,32.8,-96.8
342,29.5,-98.5,29.7,-95.3
342,31.8,-106.4,33.7,-101.8
341,26.7,-80.1,30.2,-97.7
341,34.0,-117.6,36.0,-115.1
341,40.3,-79.4,40.5,-80.2
341,28.4,-81.3,33.9,-84.3
341,-23.6,-46.7,-19.8,-44.0
340,41.8,12.6,46.2,6.1
340,49.4,-2.6,51.0,-1.4
340,-14.5,132.4,-12.4,130.8
339,26.2,-81.8,42.7,-83.4
339,41.8,-87.7,42.7,-83.4
339,33.1,-117.3,36.6,-121.8
339,35.2,-120.6,36.3,-119.4
339,35.2,-79.0,36.8,-76.0
338,28.0,-82.5,36.1,-86.7
338,39.6,-104.9,45.8,-108.5
338,50.0,-119.4,51.1,-114.0
338,40.9,-74.1,41.8,-87.7
337,36.2,-95.9,39.6,-104.9
337,39.6,-104.9,45.8,-111.2
337,46.8,-71.4,58.1,-68.4
337,32.8,-96.8,40.9,-74.1
337,39.6,-104.9,47.5,-122.3
337,43.6,-79.4,45.5,-73.7
337,33.6,-111.9,43.6,-116.2
336,41.1,-73.7,42.1,-87.9
336,33.8,-116.5,33.9,-118.4
336,37.4,-121.9,39.6,-104.9
336,39.6,-104.9,43.6,-110.7
336,-37.7,144.9,-34.9,138.5
336,25.9,-80.3,42.7,-83.4
335,33.1,-117.3,37.6,-122.4
335,41.1,-73.7,45.5,-73.7
335,21.7,39.1,25.0,46.7
334,25.8,-80.3,26.2,-81.8
334,41.2,-70.1,42.4,-71.0
334,36.1,-86.7,39.1,-84.4
334,33.6,-111.9,43.6,-110.7
333,29.6,-95.7,33.0,-96.8
333,41.8,-87.8,41.9,-88.3
333,47.5,-122.3,47.8,-116.8
333,25.9,-80.3,32.1,-81.2
332,26.2,-80.2,40.8,-74.1
332,43.7,7.2,49.0,2.5
331,36.1,-86.7,41.1,-73.7
331,36.1,-79.5,40.1,-83.1
331,25.8,-80.3,27.4,-82.6
330,41.3,-95.9,42.1,-87.9
330,33.9,-84.3,42.1,-87.9
329,32.7,-117.2,40.8,-112.0
329,36.1,-79.5,36.9,-76.2
328,26.1,-80.1,28.0,-82.5
328,43.2,-79.9,43.7,-79.6
328,52.2,-106.7,53.3,-113.6
328,27.4,-82.6,28.0,-82.5
328,27.8,-97.5,29.5,-98.5
328,37.5,-122.2,39.3,-120.1
328,33.7,-117.9,33.8,-118.1
328,42.9,-85.5,44.7,-85.6
327,38.5,-107.9,39.6,-104.9
327,41.1,-73.7,43.1,-77.7
327,29.6,-95.3,36.2,-95.9
326,47.3,-122.6,47.5,-122.3
326,51.5,0.1,52.0,4.4
326,40.8,-74.1,41.8,-87.7
326,33.9,-84.3,38.9,-77.4
325,32.7,-114.6,33.6,-111.9
325,40.9,-74.1,41.7,-71.4
325,26.7,-80.1,32.9,-80.1
325,-19.3,146.8,-16.9,145.7
324,33.8,-116.5,37.4,-121.9
324,39.1,-94.6,39.1,-84.4
324,33.9,-84.3,33.9,-81.1
323,47.8,13.0,48.1,16.6
323,41.8,12.6,43.7,7.2
323,29.6,-95.3,36.1,-115.2
323,33.6,-111.9,39.1,-94.6
323,42.9,-78.7,43.7,-79.6
323,30.4,-86.5,33.9,-84.3
323,33.6,-86.8,35.8,-84.0
322,26.1,-80.2,28.5,-81.3
322,36.0,-115.1,40.1,-111.7
322,45.4,9.3,51.3,0.0
322,40.8,-74.4,42.4,-71.0
321,32.8,-97.4,32.8,-96.8
321,40.9,-74.1,43.7,-79.7
321,42.1,-87.9,42.9,-85.5
321,33.7,-117.9,40.5,-111.4
321,26.1,-80.2,26.2,-80.2
321,41.1,-73.7,41.7,-71.4
321,43.6,-116.2,46.3,-119.1
321,29.5,-98.5,30.6,-96.4
321,35.4,-80.7,36.0,-79.5
321,36.1,-86.7,40.8,-74.1
320,32.8,-96.8,34.2,-118.5
320,33.9,-84.3,38.9,-77.5
320,37.4,-121.9,43.6,-110.7
320,27.4,-82.6,27.9,-82.7
319,37.5,-122.2,39.3,-120.2
319,29.6,-95.3,34.2,-118.5
319,34.2,-118.5,36.1,-115.1
318,33.7,-117.9,35.2,-120.6
318,40.8,-74.1,41.9,-72.7
318,33.6,-111.9,35.6,-106.1
317,33.6,-111.9,34.6,-114.4
317,41.3,2.1,49.0,2.4
317,-33.9,151.0,-31.1,150.8
317,26.7,-80.1,40.0,-82.9
316,42.4,-83.0,42.7,-83.4
316,35.4,-97.6,35.4,-97.6
316,57.7,12.3,59.4,17.9
316,32.8,-97.4,33.6,-111.9
316,-23.6,-46.7,-23.5,-47.5
315,41.1,-73.7,43.6,-72.3
315,32.5,-84.9,33.9,-84.3
315,30.2,-97.7,37.4,-121.9
314,29.5,-98.5,30.1,-95.6
314,-43.5,172.5,-41.5,174.0
314,42.4,-71.0,43.1,-70.8
313,36.7,-4.5,51.3,-0.8
313,33.1,-117.3,34.4,-119.8
313,43.5,7.0,52.3,4.8
313,27.4,-82.6,33.9,-84.3
313,41.1,-73.7,42.9,-78.7
313,32.1,-110.9,33.7,-117.9
313,41.8,-87.7,42.1,-87.9
313,25.3,-80.3,26.7,-80.1
313,27.9,-82.7,28.5,-81.3
313,41.3,2.1,46.2,6.1
313,40.8,-74.1,41.5,-73.1
312,50.1,19.8,52.2,21.0
312,40.8,-73.9,42.5,-71.3
312,43.7,-79.6,44.9,-63.5
311,37.6,-122.4,38.2,-122.3
311,38.9,1.4,39.6,2.7
311,-34.6,-58.4,-34.5,-58.6
310,47.5,8.6,51.3,0.0
310,25.9,-80.3,30.2,-97.7
310,26.4,-80.1,42.5,-71.3
310,60.6,-151.2,61.2,-150.0
310,40.0,-82.9,41.8,-87.8
309,32.9,-96.9,34.2,-118.5
309,30.2,-97.7,39.6,-106.9
309,-35.3,149.2,-33.9,151.2
309,41.1,-73.7,42.7,-83.4
309,36.1,-115.2,40.8,-115.8
309,26.1,-80.2,41.1,-73.7
308,25.9,-80.3,28.3,-81.4
308,37.6,-122.4,40.5,-122.3
308,38.9,1.4,49.0,2.4
308,40.9,-74.1,43.1,-77.7
308,26.2,-80.2,27.2,-80.2
308,32.8,-96.8,33.6,-111.9
308,24.9,55.2,25.2,51.6
308,30.2,-97.7,33.7,-101.8
308,31.3,-85.4,31.4,-85.5
307,36.1,-86.7,41.8,-87.8
307,29.6,-95.3,30.0,-90.3
307,51.9,0.2,54.7,-6.2
307,42.1,-87.9,44.7,-85.6
307,34.2,-118.4,40.8,-112.0
307,17.9,-63.0,18.4,-66.0
307,37.2,-107.7,39.6,-104.9
306,47.5,8.6,52.4,13.5
306,37.4,-121.9,38.6,-121.3
306,45.7,4.9,49.0,2.4
305,26.4,-80.1,27.4,-82.6
305,35.2,-80.9,42.5,-71.3
305,30.4,-84.4,30.5,-87.2
305,33.0,-96.8,39.6,-104.9
304,-27.4,153.1,-23.9,151.2
304,29.6,-95.7,31.9,-102.2
304,40.8,-74.1,42.9,-78.7
304,49.0,2.5,51.3,0.0
304,33.0,-96.8,39.6,-106.9
304,38.9,-77.4,39.9,-75.2
304,40.0,-82.9,42.7,-83.4
304,43.6,7.2,51.3,0.0
303,1.4,103.9,22.3,113.9
303,-33.9,151.0,-33.4,149.2
303,37.4,-121.9,38.2,-122.3
303,49.2,-123.2,60.7,-135.1
303,40.8,-72.6,42.5,-71.3
303,32.7,-117.2,33.1,-117.3
302,36.8,-119.7,37.4,-121.9
302,49.1,-123.9,49.2,-123.2
302,38.9,-77.4,39.2,-76.7
302,26.1,-80.2,27.9,-82.7
300,32.9,-96.9,33.0,-96.8
300,40.8,-74.1,41.3,-70.1
300,33.9,-118.4,40.9,-74.1
299,-27.5,151.9,-27.4,153.1
298,33.6,-116.2,39.6,-104.9
298,33.6,-111.9,36.2,-95.9
298,32.8,-96.8,33.0,-96.8
298,28.4,-81.3,40.9,-74.1
298,34.2,-119.1,36.1,-115.2
298,28.5,-81.3,35.2,-80.9
297,38.9,1.4,39.5,-0.5
297,33.9,-84.3,36.2,-86.9
297,25.9,-80.3,26.1,-81.8
297,35.0,-85.2,36.1,-86.7
297,29.6,-95.3,36.1,-86.7
297,34.0,-118.4,37.6,-122.4
297,45.8,-111.2,45.8,-108.5
297,12.7,-61.3,13.1,-59.5
297,25.9,-80.3,30.5,-81.7
297,33.9,-84.3,39.7,-86.3
297,39.6,-106.9,39.9,-105.1
297,13.0,77.7,13.0,80.2
297,49.0,2.4,49.6,6.2
296,26.2,-81.8,27.2,-80.2
296,26.2,-81.8,39.1,-84.4
296,14.5,121.0,14.5,121.0
295,20.9,-156.4,34.2,-118.5
295,26.2,-80.2,43.7,-79.6
295,52.4,13.5,53.6,10.0
295,40.3,-74.8,40.8,-74.1
294,26.2,-81.8,40.9,-74.1
294,40.8,-74.4,40.8,-72.6
294,30.0,-90.3,32.3,-90.1
293,39.1,-84.4,41.8,-87.8
293,40.8,-73.1,41.1,-73.7
293,-34.0,151.2,-27.4,153.1
293,43.7,-79.6,51.1,-114.0
293,-41.3,174.8,-37.0,174.8
293,37.7,-122.2,38.5,-122.8
292,27.9,-82.7,28.0,-82.5
292,38.7,-90.6,39.8,-82.9
292,33.8,-84.5,40.9,-74.1
292,34.0,-84.0,36.1,-79.9
292,20.8,-157.0,21.1,-157.8
292,38.2,13.1,41.8,12.6
292,37.6,-122.4,43.6,-110.7
291,29.6,-95.3,30.2,-92.0
291,32.4,-64.7,41.1,-73.7
291,-33.9,151.0,-30.3,153.1
291,39.7,-86.3,41.8,-87.8
290,36.1,-115.2,40.2,-111.7
290,40.5,-80.2,41.1,-73.7
290,34.2,-118.4,40.9,-74.1
289,39.6,-104.9,40.9,-74.1
289,38.2,-122.3,47.5,-122.3
289,20.5,-103.3,20.5,-103.3
289,39.7,-75.6,40.9,-74.1
289,25.8,-100.3,25.9,-97.4
288,35.4,-82.5,35.9,-78.8
288,26.1,-80.1,26.7,-80.1
288,33.8,-116.5,37.6,-122.4
288,37.4,-121.9,38.5,-122.8
288,37.4,-121.9,39.3,-120.1
288,32.8,-96.8,39.6,-106.9
288,45.5,-122.9,47.5,-122.3
287,24.9,55.2,41.0,28.8
287,26.7,-80.1,42.9,-78.7
287,35.2,-80.9,40.8,-74.4
287,40.9,-74.1,43.6,-72.3
287,49.2,-2.2,50.8,-1.8
286,25.9,-80.3,29.6,-95.3
286,33.8,-118.1,34.2,-118.5
286,42.6,-89.0,43.1,-89.3
286,32.1,-110.9,36.1,-115.2
286,32.8,-96.8,36.2,-95.9
285,43.6,-110.7,45.8,-111.2
285,37.5,-77.3,40.8,-74.1
285,34.1,-117.6,36.1,-115.2
285,27.2,-80.2,40.9,-74.1
285,46.2,6.1,49.6,6.2
285,45.4,9.3,49.0,2.5
285,49.0,2.4,51.6,-0.4
285,33.1,-117.3,39.6,-104.9
285,42.2,-83.5,42.7,-83.4
284,34.3,-77.9,36.1,-79.9
284,35.2,-80.9,41.1,-73.7
284,51.3,0.0,53.4,-6.3
284,39.1,-84.4,39.7,-86.3
284,-23.6,-46.7,-16.6,-49.2
284,36.7,-4.5,51.3,0.0
284,25.8,-80.3,26.1,-80.2
283,32.1,-81.2,41.1,-73.7
283,50.4,-104.7,51.1,-114.0
283,32.9,-80.0,35.9,-78.8
283,-43.5,172.5,-41.3,174.8
283,30.2,-97.7,36.1,-86.7
283,39.0,-77.5,40.8,-74.4
283,29.7,-82.3,30.3,-81.5
283,51.1,-114.0,55.2,-118.9
283,40.8,-112.0,41.2,-112.0
282,32.4,-64.7,40.9,-74.1
282,32.8,-97.4,39.6,-104.9
282,32.7,-117.2,34.2,-118.4
282,26.2,-81.8,42.5,-71.3
282,43.7,-79.6,45.5,-73.4
282,33.7,-117.9,38.0,-122.1
282,20.9,-156.4,21.3,-157.9
281,26.1,-81.8,26.2,-80.2
281,1.4,103.9,3.1,101.5
281,33.0,-96.8,36.1,-115.2
280,26.2,-80.2,36.1,-86.7
280,33.8,-118.1,36.1,-115.2
280,26.4,-80.1,39.9,-75.2
280,26.2,-81.8,36.1,-86.7
280,26.7,-80.1,34.3,-77.9
279,33.9,-84.3,35.4,-82.5
279,26.7,-80.1,40.3,-74.8
279,36.1,-86.7,38.0,-84.6
279,-38.0,145.1,-37.7,144.9
279,33.9,-84.3,39.1,-84.4
278,37.0,-8.0,51.3,-0.8
278,32.9,-80.0,33.9,-84.3
278,35.9,-78.8,36.1,-86.7
278,40.4,-79.9,43.1,-78.9
278,40.5,-3.6,51.3,-0.8
278,26.7,-80.1,33.8,-84.5
277,40.5,-111.4,40.8,-112.0
277,40.4,-79.9,40.8,-74.1
277,35.3,-3.0,36.7,-4.5
277,29.6,-95.3,40.8,-74.1
277,33.1,-117.3,34.2,-118.4
277,42.4,-71.0,43.7,-79.6
277,33.1,-117.3,47.5,-122.3
277,50.3,-119.3,51.1,-114.0
277,31.8,-106.4,32.3,-106.9
277,26.7,-80.1,32.9,-96.9
277,27.2,-80.2,33.9,-84.3
277,35.8,-84.0,35.9,-78.8
276,19.2,-99.5,25.9,-100.2
276,37.4,-121.9,45.6,-122.6
276,43.7,7.2,52.3,4.8
276,36.1,-115.2,40.9,-74.1
276,-21.2,149.2,-19.3,146.8
276,33.4,-112.0,36.0,-115.1
276,40.9,-74.1,41.4,-81.9
276,30.6,-96.4,32.8,-97.4
276,36.1,-115.2,36.8,-119.7
276,48.7,9.2,52.3,10.6
276,41.8,-87.8,42.9,-85.5
276,-40.2,175.4,-36.8,174.6
275,46.3,-119.3,47.5,-122.3
275,-27.4,153.1,-26.6,153.1
275,33.3,-111.8,33.6,-111.9
275,34.2,-118.5,45.6,-122.6
275,-32.8,151.8,-31.4,152.9
275,33.7,-117.9,43.6,-116.2
274,36.6,-121.8,37.7,-122.2
274,26.7,-80.1,32.9,-80.0
274,34.3,-77.9,35.2,-80.9
274,39.7,-86.3,40.0,-82.9
274,40.9,-74.1,43.1,-76.1
274,33.6,-116.2,37.4,-121.9
274,34.2,-118.5,47.8,-116.8
274,27.8,-97.5,29.6,-95.3
274,30.0,-90.0,30.5,-90.4
273,38.2,-85.7,40.1,-83.1
273,38.7,-121.4,39.5,-119.8
273,30.4,-85.8,34.7,-92.2
273,26.2,-81.8,28.4,-81.3
273,32.8,-96.8,36.1,-86.7
272,-34.9,138.5,-34.2,140.6
272,33.6,-111.9,38.0,-107.9
272,28.5,-81.3,32.1,-81.2
272,26.1,-80.2,26.4,-80.1
272,43.7,7.2,47.5,8.6
272,36.0,-79.5,39.0,-77.5
272,29.6,-95.3,31.8,-106.4
271,48.4,11.8,51.3,6.8
271,39.1,-84.4,40.0,-82.9
271,35.2,-80.9,38.9,-77.5
271,43.6,-79.4,48.4,-89.3
271,34.2,-118.5,36.1,-86.7
271,26.1,-80.2,33.9,-84.3
271,43.6,7.2,45.4,9.3
270,40.9,9.5,41.8,12.6
270,32.8,-96.8,33.7,-101.8
270,25.9,-100.2,25.9,-100.2
270,25.9,-100.2,27.5,-99.5
270,41.8,12.6,51.3,-0.8
270,33.1,-117.3,39.5,-119.8
270,26.7,-80.1,27.4,-82.5
270,43.6,-116.2,45.3,-118.0
270,41.8,-87.8,42.5,-71.3
270,-23.6,-46.7,-22.9,-43.1
270,32.9,-96.9,34.7,-92.2
269,-23.6,-46.7,-23.2,-46.9
269,26.4,-80.1,28.4,-81.3
269,46.2,6.1,51.6,-0.4
269,30.2,-92.0,30.4,-86.5
269,25.8,-80.3,28.5,-81.3
269,39.6,-104.9,42.1,-87.9
269,36.1,-115.1,40.8,-112.0
269,39.7,-86.3,40.9,-74.1
269,43.7,-79.7,45.5,-73.7
269,32.8,-97.4,35.2,-101.7
268,34.0,-118.4,37.4,-121.9
267,33.6,-111.9,38.8,-104.7
267,41.0,-72.3,41.1,-73.7
267,26.7,-80.1,29.2,-82.2
267,36.1,-79.5,37.5,-77.3
267,35.9,-78.8,42.5,-71.3
267,26.7,-80.1,40.1,-75.0
267,-19.2,146.8,-16.9,145.7
267,26.7,-80.1,45.5,-73.7
267,27.2,-80.2,40.8,-74.4
267,35.4,-82.5,36.1,-86.7
267,33.6,-111.9,39.5,-119.8
267,-34.9,-55.1,-34.6,-58.4
266,38.9,-77.4,40.8,-74.4
266,46.8,-100.7,46.9,-96.8
266,25.8,-80.3,30.5,-81.7
266,32.8,-96.8,39.1,-94.6
265,36.7,-4.5,49.0,2.4
265,-37.7,144.9,-36.4,145.4
265,38.7,-90.7,39.6,-104.9
264,55.5,13.4,59.4,17.9
264,32.9,-96.9,39.6,-104.9
264,33.7,-117.9,34.0,-117.6
264,25.9,-80.3,36.1,-86.7
264,26.4,-80.1,27.2,-80.2
264,25.8,-80.3,27.9,-82.7
264,58.9,5.6,60.3,5.2
264,-35.0,138.5,-34.6,135.9
263,33.4,-112.0,34.2,-118.4
263,26.7,-80.1,36.1,-79.9
263,48.4,-89.3,49.9,-97.2
263,26.7,-80.1,35.8,-84.0
263,1.4,103.9,3.1,101.6
263,25.1,-77.5,26.7,-80.1
263,51.3,6.8,53.6,10.0
262,26.2,-98.2,30.2,-97.7
262,40.9,9.5,46.2,6.1
262,33.7,-117.9,39.5,-119.8
262,29.6,-95.3,33.9,-84.3
262,30.0,-90.0,30.2,-92.0
262,29.6,-95.3,33.6,-111.9
262,35.9,-78.8,38.9,-77.4
262,40.9,9.5,40.9,14.3
262,33.7,-117.9,45.8,-111.2
261,34.7,-92.2,36.1,-86.7
261,33.6,-111.9,44.9,-93.1
261,32.8,-96.8,34.7,-92.2
261,26.4,-80.1,27.9,-82.7
261,37.7,-122.2,39.6,-104.9
261,21.7,39.2,25.0,46.7
261,26.2,-81.8,28.5,-81.3
261,30.2,-97.7,31.9,-102.2
261,27.5,-99.5,42.7,-83.4
260,41.3,-95.9,41.5,-93.7
260,35.8,-84.0,40.9,-74.1
260,40.7,-75.4,40.9,-74.1
260,39.1,-94.6,39.6,-106.9
260,38.8,-94.7,44.3,-88.5
260,40.2,-74.1,40.9,-74.1
260,26.4,-80.1,28.5,-81.3
260,36.6,-121.8,47.5,-122.3
259,39.1,-108.5,39.1,-94.6
259,40.8,-74.1,41.5,-74.1
259,51.9,-0.4,52.4,13.5
259,33.7,-117.9,34.2,-119.1
259,33.1,-117.3,38.2,-122.3
259,45.4,9.3,47.5,8.6
259,36.7,-4.5,46.2,6.1
259,32.1,-81.2,40.9,-74.1
258,39.1,-94.6,41.8,-87.8
258,31.8,-106.4,33.6,-111.9
258,32.7,-117.2,34.4,-119.8
258,25.9,-80.3,45.5,-73.7
258,32.1,-81.2,33.9,-81.1
258,32.8,-97.4,35.5,-97.6
257,41.8,12.6,45.2,7.6
257,39.1,-84.4,40.4,-79.9
257,36.1,-86.7,42.1,-87.9
257,33.9,-118.4,37.7,-122.2
257,26.1,-80.2,26.2,-81.8
257,39.2,-76.7,42.5,-71.3
256,26.7,-80.1,41.8,-87.7
256,33.6,-111.9,47.8,-116.8
256,29.5,-98.5,30.4,-97.6
256,45.5,12.3,49.0,2.4
256,41.8,-88.5,42.1,-87.9
256,42.5,-71.3,43.7,-79.6
256,37.3,-80.0,38.7,-77.5
256,33.6,-111.9,39.5,-107.7
256,51.9,-0.4,51.9,0.2
256,38.9,-77.4,39.3,-76.4
256,30.2,-97.7,33.7,-117.9
256,29.6,-95.3,35.4,-97.6
255,33.7,-117.9,37.7,-121.8
255,25.9,-97.4,27.8,-97.5
255,36.1,-79.5,40.8,-74.4
255,43.9,-92.5,46.9,-96.8
255,33.7,-117.9,36.2,-115.2
255,37.5,-77.3,38.9,-77.5
255,27.9,-82.7,33.9,-84.3
254,39.7,-86.3,41.8,-87.7
254,13.9,100.6,18.8,99.0
254,43.2,-79.9,45.5,-73.7
254,35.0,-106.6,35.6,-106.1
254,32.9,-80.0,35.2,-80.9
254,32.1,-81.2,35.9,-78.8
253,34.4,-119.8,36.8,-119.7
253,38.2,-122.3,39.5,-119.8
253,32.4,-99.7,32.8,-97.4
253,26.2,-81.8,40.8,-74.1
253,30.5,-81.7,36.1,-86.7
253,48.6,-123.4,51.1,-114.0
253,25.8,-80.3,43.7,-79.6
252,41.1,-73.7,41.2,-73.1
252,-35.7,137.5,-34.9,138.5
252,25.0,-77.5,26.1,-80.2
252,33.1,-117.3,38.5,-122.8
252,34.2,-118.5,39.9,-105.1
252,38.0,-122.1,39.5,-119.8
252,38.9,1.4,52.3,4.8
252,36.7,-4.5,51.9,-0.4
252,43.8,11.2,45.4,9.3
252,25.9,-80.3,40.8,-72.6
252,25.9,-80.3,40.8,-74.4
251,35.9,-78.8,39.9,-75.2
251,35.5,-97.6,39.1,-94.6
251,40.5,-80.2,40.8,-74.1
251,28.0,-82.5,30.4,-84.4
251,32.3,-106.9,36.7,-108.2
251,40.8,-73.9,41.1,-73.7
251,30.2,-97.7,40.8,-74.1
251,45.7,5.9,49.0,2.4
251,30.2,-97.7,39.9,-105.1
251,33.6,-111.9,44.8,-93.5
250,36.0,-115.1,36.1,-115.2
250,36.8,-119.7,37.7,-122.2
250,25.3,-80.3,25.6,-80.4
250,41.7,-70.3,42.5,-71.3
250,33.7,-101.8,35.2,-101.7
250,39.0,-77.5,41.1,-73.7
250,36.0,-115.1,39.6,-104.9
250,38.9,1.4,51.3,-0.8
249,26.1,-81.8,42.7,-83.4
249,26.7,-80.1,35.4,-82.5
248,36.7,-4.5,38.9,1.4
248,40.4,-79.9,41.1,-73.7
248,28.6,-100.5,29.5,-98.5
248,60.3,24.9,62.4,25.7
248,39.1,-84.4,40.8,-74.1
248,40.8,-112.0,41.8,-111.8
248,17.9,-63.0,18.5,-65.9
248,38.9,1.4,40.5,-3.6
247,41.3,2.1,43.7,7.2
247,48.1,16.6,52.4,13.5
247,44.5,-79.6,48.4,-89.3
247,30.2,-97.7,33.9,-118.4
247,-33.9,151.0,-31.4,152.9
247,40.8,-74.1,41.7,-70.3
247,49.4,-2.6,50.9,-1.4
247,29.6,-95.7,32.0,-102.2
247,35.9,-78.8,38.9,-77.5
247,48.8,8.1,52.4,13.5
247,39.7,-86.3,42.1,-87.9
247,33.9,-118.4,39.6,-104.9
247,25.9,-80.3,36.1,-115.2
247,30.2,-97.7,40.8,-112.0
247,34.7,-92.2,36.3,-94.3
246,36.1,-115.2,39.6,-106.9
246,33.6,-111.9,40.5,-111.4
246,40.5,-3.6,46.2,6.1
245,30.1,-95.6,30.2,-97.7
245,41.1,-73.7,44.5,-73.2
245,34.4,-119.8,47.5,-122.3
245,32.9,-80.0,41.1,-73.7
245,37.6,-122.4,39.6,-104.9
245,20.8,-157.0,21.0,-157.7
245,34.3,-77.9,40.9,-74.1
245,26.2,-81.8,41.8,-87.8
245,33.9,-118.4,40.8,-112.0
244,40.8,-74.1,43.1,-77.7
244,26.4,-80.1,42.1,-87.9
244,45.4,9.3,45.5,12.3
244,33.1,-117.3,33.6,-116.2
244,51.3,-0.8,51.6,-0.4
244,-23.6,-46.7,-21.1,-47.8
244,25.9,-80.3,26.1,-80.1
244,49.0,2.4,51.9,0.2
244,28.0,-82.5,35.4,-82.5
244,36.7,-4.5,41.3,2.1
244,33.5,-111.7,40.8,-112.0
244,40.8,-74.1,43.1,-70.8
243,33.9,-84.3,33.9,-83.3
243,49.0,2.4,52.4,13.5
243,-27.7,-48.5,-23.6,-46.7
243,49.2,-2.2,49.4,-2.6
243,49.7,18.1,50.1,14.3
243,42.1,-87.9,42.6,-89.0
243,33.4,-112.0,35.0,-106.6
243,55.9,-4.4,57.2,-2.2
243,26.2,-81.8,27.9,-82.7
243,49.2,-2.2,51.0,-1.4
242,41.8,-87.8,44.9,-93.2
242,33.6,-111.9,36.2,-115.2
242,38.9,1.4,46.2,6.1
242,34.2,-118.5,35.6,-106.1
242,29.6,-95.3,39.6,-106.9
242,34.2,-118.5,35.2,-120.6
242,33.4,-112.0,35.1,-111.7
242,28.0,-82.5,29.6,-95.3
242,38.9,1.4,39.5,2.7
242,43.5,-112.1,43.6,-110.7
241,36.1,-79.9,38.7,-77.5
241,35.0,-90.0,35.8,-84.0
241,40.7,-75.4,41.1,-73.7
241,44.5,11.3,45.4,9.3
241,45.6,-122.6,45.7,-119.1
241,43.5,7.0,51.3,-0.8
241,27.2,-80.2,28.5,-81.3
241,35.8,-84.0,42.1,-87.9
240,26.4,-80.1,42.7,-83.4
240,18.4,-66.0,18.4,-65.7
240,43.9,-92.5,44.9,-93.1
240,26.6,-81.9,26.7,-80.1
240,30.2,-97.7,33.9,-84.3
240,33.9,-84.3,35.0,-90.0
240,33.6,-111.9,40.2,-111.7
240,39.6,-106.9,40.8,-112.0
240,36.1,-86.7,40.0,-82.9
240,37.1,-88.8,38.2,-85.7
240,26.7,-80.1,39.6,-104.9
240,30.5,-81.7,40.9,-74.1
240,32.8,-96.8,35.5,-97.6
240,42.2,-83.3,42.7,-83.4
239,33.1,-117.3,33.8,-116.5
239,-23.7,-46.6,-23.6,-46.7
239,34.4,-119.8,38.5,-122.8
239,36.7,-4.5,37.0,-8.0
239,29.5,-98.5,32.8,-96.9
239,30.4,-85.8,33.6,-86.7
239,40.7,-74.2,40.9,-74.1
239,26.1,-81.8,41.1,-73.7
238,35.9,-78.8,40.4,-76.0
238,43.6,-110.7,47.5,-122.3
238,39.3,-106.9,39.5,-107.7
238,41.0,28.8,55.6,37.3
238,32.8,-96.8,36.1,-115.2
238,32.7,-80.0,33.9,-84.3
238,24.4,54.5,24.9,55.2
238,33.6,-86.7,36.1,-86.7
238,-27.4,153.1,-25.1,152.4
238,32.7,-117.2,37.7,-122.2
238,39.9,-75.2,40.4,-79.9
237,41.5,-81.7,42.7,-83.4
237,37.4,-121.9,45.8,-111.2
237,32.8,-97.4,36.1,-115.2
237,26.1,-81.8,26.4,-80.1
237,35.2,-80.9,38.9,-77.4
237,-37.7,144.9,-28.2,153.5
237,47.3,11.3,48.1,16.6
237,51.9,0.2,53.4,-6.3
237,39.1,-84.4,40.4,-76.0
237,43.6,7.2,49.0,2.5
236,29.7,-95.3,32.9,-96.9
236,44.8,-68.8,64.0,-22.6
236,36.1,-79.5,39.2,-76.7
236,36.1,-115.2,38.5,-122.8
236,30.5,-87.2,34.0,-84.0
236,32.1,-81.2,33.8,-84.5
236,46.2,6.1,50.1,14.3
236,28.4,-81.3,28.5,-81.3
236,36.9,127.1,37.0,127.0
235,43.6,-116.2,45.6,-122.6
